	epoch	option_close	vix_close	nifty_close
0	1654659900	81.55	19.84	16446.35
1	1654659960	91.0	19.94	16422.45
2	1654660020	95.3	20.13	16414.55
3	1654660080	99.5	20.16	16408.75
4	1654660140	96.2	20.17	16410.75
5	1654660200	96.85	20.19	16409.3
6	1654660260	100.35	20.15	16404.05
7	1654660320	103.0	20.17	16398.85
8	1654660380	99.8	20.14	16404.6
9	1654660440	102.35	20.13	16399.55
10	1654660500	101.05	20.12	16402.0
11	1654660560	101.0	20.12	16404.55
12	1654660620	101.8	20.14	16400.95
13	1654660680	106.2	20.15	16389.75
14	1654660740	107.8	20.08	16385.5
15	1654660800	104.4	20.08	16393.75
16	1654660860	109.0	20.08	16384.7
17	1654660920	109.7	20.1	16381.2
18	1654660980	106.8	20.1	16386.85
19	1654661040	109.25	20.12	16383.15
20	1654661100	109.55	20.12	16380.15
21	1654661160	115.45	20.14	16368.45
22	1654661220	116.0	20.16	16372.9
23	1654661280	117.55	20.18	16366.5
24	1654661340	123.3	20.23	16359.6
25	1654661400	119.75	20.26	16362.05
26	1654661460	125.3	20.25	16356.3
27	1654661520	120.45	20.24	16366.5
28	1654661580	119.35	20.21	16369.6
29	1654661640	121.8	20.2	16364.95
30	1654661700	121.4	20.21	16362.35
31	1654661760	123.6	20.24	16356.1
32	1654661820	119.85	20.23	16364.55
33	1654661880	119.0	20.59	16365.75
34	1654661940	119.8	20.21	16365.85
35	1654662000	116.85	20.21	16369.75
36	1654662060	112.35	20.18	16379.4
37	1654662120	115.0	20.54	16373.65
38	1654662180	117.65	20.55	16371.6
39	1654662240	121.45	20.55	16362.7
40	1654662300	122.35	20.54	16358.2
41	1654662360	121.9	20.53	16358.2
42	1654662420	121.4	20.49	16358.65
43	1654662480	126.3	20.51	16350.75
44	1654662540	135.7	20.59	16339.3
45	1654662600	136.9	20.59	16334.4
46	1654662660	135.75	20.59	16334.9
47	1654662720	132.6	20.63	16339.7
48	1654662780	133.3	20.63	16340.9
49	1654662840	137.1	20.64	16333.75
50	1654662900	150.9	20.65	16310.55
51	1654662960	157.85	20.59	16296.9
52	1654663020	140.2	20.58	16323.9
53	1654663080	128.85	20.49	16342.7
54	1654663140	124.7	20.48	16350.4
55	1654663200	121.05	20.46	16351.9
56	1654663260	105.85	20.34	16376.35
57	1654663320	103.4	20.26	16384.65
