	epoch	option_close	vix_close	nifty_close
0	1655696700	104.5	23.01	15324.9
1	1655696760	109.4	23.26	15320.65
2	1655696820	107.8	23.19	15317.9
3	1655696880	101.55	23.21	15338.35
4	1655696940	103.5	23.1	15325.9
5	1655697000	103.55	23.1	15324.5
6	1655697060	103.25	23.16	15330.2
7	1655697120	105.5	23.15	15316.75
8	1655697180	106.65	23.1	15312.75
9	1655697240	114.95	23.17	15290.0
10	1655697300	111.8	23.13	15297.05
11	1655697360	112.75	23.18	15295.5
12	1655697420	114.6	23.14	15293.25
13	1655697480	120.0	23.08	15269.2
14	1655697540	119.25	23.19	15269.1
15	1655697600	122.8	23.19	15258.85
16	1655697660	124.6	23.23	15251.15
17	1655697720	118.35	23.21	15271.35
18	1655697780	117.1	23.2	15278.35
19	1655697840	121.65	23.26	15261.7
20	1655697900	123.0	23.37	15254.75
21	1655697960	130.0	23.43	15240.5
22	1655698020	129.65	23.42	15243.4
23	1655698080	128.45	23.4	15239.1
24	1655698140	135.4	23.43	15223.15
25	1655698200	135.0	23.39	15219.2
26	1655698260	140.75	23.52	15206.9
27	1655698320	141.15	23.53	15209.9
28	1655698380	139.0	23.47	15214.3
29	1655698440	145.15	23.55	15202.4
30	1655698500	149.0	23.58	15192.9
31	1655698560	145.25	23.63	15204.4
32	1655698620	140.2	23.57	15213.15
33	1655698680	138.15	23.56	15218.35
34	1655698740	137.9	23.46	15216.55
35	1655698800	131.8	23.35	15230.4
36	1655698860	125.25	23.34	15246.4
37	1655698920	123.55	23.3	15253.6
38	1655698980	121.5	23.26	15254.45
39	1655699040	123.3	23.24	15256.75
40	1655699100	117.75	23.18	15270.0
41	1655699160	118.0	23.2	15267.55
42	1655699220	117.2	23.16	15269.95
43	1655699280	121.0	23.22	15263.05
44	1655699340	120.2	23.2	15265.45
45	1655699400	106.45	23.13	15295.65
46	1655699460	103.25	23.0	15305.75
47	1655699520	102.15	22.99	15309.65
48	1655699580	101.8	23.0	15311.2
49	1655699640	102.45	23.07	15304.05
50	1655699700	104.1	23.07	15303.95
51	1655699760	101.7	23.01	15312.7
52	1655699820	98.25	23.0	15319.9
53	1655699880	103.1	23.02	15307.8
54	1655699940	104.4	23.0	15301.6
55	1655700000	110.25	23.05	15280.85
56	1655700060	112.25	23.06	15280.65
57	1655700120	110.25	23.08	15280.55
58	1655700180	108.25	23.07	15285.55
59	1655700240	103.1	23.03	15299.0
60	1655700300	97.9	22.97	15315.75
61	1655700360	93.5	22.93	15325.0
62	1655700420	94.1	22.91	15325.05
63	1655700480	99.05	22.92	15313.05
64	1655700540	98.65	22.96	15313.75
65	1655700600	102.45	22.95	15304.6
66	1655700660	101.6	22.93	15305.05
67	1655700720	102.45	22.98	15304.6
68	1655700780	107.0	23.0	15289.35
