	epoch	option_close	vix_close	nifty_close
0	1657511100	639.9	19.19	16137.2
1	1657511160	647.1	19.13	16148.25
2	1657511220	651.25	19.08	16153.05
3	1657511280	654.5	19.06	16158.65
4	1657511340	657.3	19.16	16158.6
5	1657511400	650.4	19.17	16152.5
6	1657511460	646.4	19.18	16147.7
7	1657511520	638.85	19.19	16142.85
8	1657511580	638.2	19.19	16144.75
9	1657511640	638.0	19.19	16142.0
10	1657511700	631.15	19.14	16147.75
11	1657511760	643.4	19.15	16145.45
12	1657511820	639.3	19.13	16145.75
13	1657511880	639.3	19.13	16145.35
14	1657511940	632.0	19.14	16140.0
15	1657512000	627.4	19.14	16138.4
16	1657512060	627.85	19.14	16135.05
17	1657512120	621.4	19.12	16125.2
18	1657512180	619.2	19.13	16131.65
19	1657512240	618.0	19.12	16127.85
20	1657512300	613.45	19.12	16124.6
21	1657512360	626.0	19.12	16136.75
22	1657512420	624.7	19.13	16135.85
23	1657512480	616.0	19.14	16123.85
24	1657512540	611.9	19.12	16124.05
25	1657512600	625.0	19.11	16135.4
26	1657512660	625.55	19.14	16139.0
27	1657512720	633.6	19.1	16145.15
28	1657512780	635.7	19.1	16142.85
29	1657512840	641.45	19.05	16155.0
30	1657512900	649.05	19.04	16161.05
31	1657512960	640.0	19.06	16156.85
32	1657513020	639.75	19.05	16153.2
33	1657513080	632.4	19.06	16152.75
34	1657513140	632.4	19.07	16157.8
35	1657513200	640.2	19.08	16156.65
36	1657513260	644.8	19.08	16158.3
37	1657513320	644.25	19.08	16157.35
38	1657513380	644.25	19.08	16151.55
39	1657513440	644.25	19.06	16146.1
40	1657513500	634.55	19.04	16141.7
41	1657513560	635.9	19.02	16150.9
42	1657513620	626.0	19.05	16137.25
43	1657513680	630.8	19.04	16143.5
44	1657513740	632.4	19.05	16144.65
45	1657513800	632.4	19.03	16144.4
46	1657513860	641.0	19.05	16153.9
47	1657513920	643.1	19.03	16156.6
48	1657513980	641.7	19.04	16156.25
49	1657514040	642.0	19.02	16156.9
50	1657514100	642.0	19.03	16153.15
51	1657514160	643.45	19.03	16155.65
52	1657514220	651.4	19.02	16162.15
53	1657514280	647.0	19.03	16160.9
54	1657514340	646.4	19.0	16164.95
55	1657514400	646.0	19.02	16164.65
56	1657514460	646.45	19.01	16165.3
57	1657514520	656.0	18.97	16171.05
58	1657514580	654.15	18.99	16171.4
59	1657514640	651.25	18.99	16167.5
60	1657514700	648.25	18.99	16165.5
61	1657514760	653.15	19.0	16172.0
62	1657514820	654.0	19.0	16170.3
63	1657514880	654.0	19.02	16162.25
64	1657514940	647.35	19.03	16159.15
65	1657515000	641.5	19.02	16157.95
66	1657515060	641.5	19.02	16156.15
67	1657515120	641.1	19.0	16154.7
68	1657515180	645.0	19.0	16156.35
69	1657515240	650.0	18.97	16159.75
70	1657515300	647.9	18.97	16162.5
71	1657515360	647.9	18.95	16164.1
72	1657515420	648.15	18.96	16160.65
73	1657515480	648.15	18.94	16158.75
74	1657515540	648.15	18.94	16165.2
75	1657515600	642.85	18.95	16160.1
76	1657515660	642.1	18.95	16156.1
77	1657515720	639.15	18.95	16153.5
78	1657515780	642.7	18.95	16153.75
79	1657515840	641.35	18.95	16152.25
80	1657515900	640.9	18.95	16156.9
81	1657515960	641.3	18.95	16155.5
82	1657516020	641.0	18.95	16153.3
83	1657516080	639.15	18.95	16151.3
84	1657516140	633.0	18.97	16146.85
85	1657516200	630.75	18.96	16145.4
86	1657516260	632.5	18.97	16149.15
87	1657516320	629.0	18.96	16144.0
88	1657516380	629.0	18.96	16149.85
89	1657516440	638.0	18.96	16152.0
90	1657516500	643.35	18.95	16153.4
91	1657516560	643.35	18.95	16151.8
92	1657516620	637.8	18.97	16151.8
93	1657516680	637.8	18.96	16150.3
94	1657516740	637.8	18.99	16148.2
95	1657516800	635.0	18.98	16147.4
96	1657516860	635.0	18.99	16151.7
97	1657516920	641.65	18.96	16155.45
98	1657516980	640.95	18.93	16156.55
99	1657517040	645.65	18.93	16161.1
100	1657517100	645.3	18.93	16161.85
101	1657517160	646.0	18.93	16162.25
102	1657517220	640.0	18.93	16158.35
103	1657517280	639.35	18.93	16156.15
104	1657517340	639.35	18.94	16156.35
105	1657517400	639.35	18.94	16154.65
