	epoch	option_close	vix_close	nifty_close
0	1657511100	0.75	19.19	16137.2
1	1657511160	0.75	19.13	16148.25
2	1657511220	0.75	19.08	16153.05
3	1657511280	0.75	19.06	16158.65
4	1657511340	0.75	19.16	16158.6
5	1657511400	0.75	19.17	16152.5
6	1657511460	0.75	19.18	16147.7
7	1657511520	0.75	19.19	16142.85
8	1657511580	0.85	19.19	16144.75
9	1657511640	0.85	19.19	16142.0
10	1657511700	0.85	19.14	16147.75
11	1657511760	0.85	19.15	16145.45
12	1657511820	0.85	19.13	16145.75
13	1657511880	0.95	19.13	16145.35
14	1657511940	0.9	19.14	16140.0
15	1657512000	0.95	19.14	16138.4
16	1657512060	1.0	19.14	16135.05
17	1657512120	1.0	19.12	16125.2
18	1657512180	0.9	19.13	16131.65
19	1657512240	0.9	19.12	16127.85
20	1657512300	0.95	19.12	16124.6
21	1657512360	0.9	19.12	16136.75
22	1657512420	0.95	19.13	16135.85
23	1657512480	0.95	19.14	16123.85
24	1657512540	0.9	19.12	16124.05
25	1657512600	0.9	19.11	16135.4
26	1657512660	0.9	19.14	16139.0
27	1657512720	0.9	19.1	16145.15
28	1657512780	0.85	19.1	16142.85
29	1657512840	0.85	19.05	16155.0
30	1657512900	0.9	19.04	16161.05
31	1657512960	0.9	19.06	16156.85
32	1657513020	0.9	19.05	16153.2
33	1657513080	0.85	19.06	16152.75
34	1657513140	0.85	19.07	16157.8
35	1657513200	0.85	19.08	16156.65
36	1657513260	0.85	19.08	16158.3
37	1657513320	0.85	19.08	16157.35
38	1657513380	0.85	19.08	16151.55
39	1657513440	0.9	19.06	16146.1
40	1657513500	0.9	19.04	16141.7
41	1657513560	0.9	19.02	16150.9
42	1657513620	0.9	19.05	16137.25
43	1657513680	0.9	19.04	16143.5
44	1657513740	0.9	19.05	16144.65
45	1657513800	0.9	19.03	16144.4
46	1657513860	0.9	19.05	16153.9
47	1657513920	0.9	19.03	16156.6
48	1657513980	0.9	19.04	16156.25
49	1657514040	0.9	19.02	16156.9
50	1657514100	0.9	19.03	16153.15
51	1657514160	0.9	19.03	16155.65
52	1657514220	0.85	19.02	16162.15
53	1657514280	0.85	19.03	16160.9
54	1657514340	0.85	19.0	16164.95
55	1657514400	0.85	19.02	16164.65
56	1657514460	0.85	19.01	16165.3
57	1657514520	0.85	18.97	16171.05
58	1657514580	0.85	18.99	16171.4
59	1657514640	0.85	18.99	16167.5
60	1657514700	0.85	18.99	16165.5
61	1657514760	0.85	19.0	16172.0
62	1657514820	0.85	19.0	16170.3
63	1657514880	0.85	19.02	16162.25
64	1657514940	0.85	19.03	16159.15
65	1657515000	0.85	19.02	16157.95
66	1657515060	0.85	19.02	16156.15
67	1657515120	0.8	19.0	16154.7
68	1657515180	0.8	19.0	16156.35
69	1657515240	0.8	18.97	16159.75
70	1657515300	0.8	18.97	16162.5
71	1657515360	0.8	18.95	16164.1
72	1657515420	0.8	18.96	16160.65
73	1657515480	0.8	18.94	16158.75
74	1657515540	0.8	18.94	16165.2
75	1657515600	0.8	18.95	16160.1
76	1657515660	0.8	18.95	16156.1
77	1657515720	0.8	18.95	16153.5
78	1657515780	0.8	18.95	16153.75
79	1657515840	0.8	18.95	16152.25
80	1657515900	0.8	18.95	16156.9
81	1657515960	0.8	18.95	16155.5
82	1657516080	0.8	18.95	16153.3
83	1657516140	0.85	18.95	16151.3
84	1657516200	0.85	18.97	16146.85
85	1657516260	0.85	18.96	16145.4
86	1657516320	0.85	18.97	16149.15
87	1657516380	0.85	18.96	16144.0
88	1657516440	0.85	18.96	16149.85
89	1657516500	0.8	18.96	16152.0
90	1657516560	0.8	18.95	16153.4
91	1657516620	0.8	18.95	16151.8
92	1657516680	0.8	18.97	16151.8
93	1657516740	0.8	18.96	16150.3
94	1657516800	0.8	18.99	16148.2
95	1657516860	0.8	18.98	16147.4
96	1657516920	0.8	18.99	16151.7
97	1657516980	0.8	18.96	16155.45
98	1657517040	0.8	18.93	16156.55
99	1657517100	0.8	18.93	16161.1
100	1657517160	0.85	18.93	16161.85
101	1657517220	0.85	18.93	16162.25
102	1657517280	0.85	18.93	16158.35
103	1657517340	0.85	18.93	16156.15
104	1657517400	0.8	18.94	16156.35
105	1657517460	0.85	18.94	16154.65
106	1657517520	0.85	18.95	16151.4
107	1657517580	0.85	18.94	16152.2
108	1657517640	0.85	18.93	16153.2
109	1657517700	0.85	18.93	16152.25
110	1657517760	0.85	18.93	16155.35
111	1657517940	0.85	18.95	16152.9
112	1657518000	0.85	18.96	16154.0
113	1657518120	0.85	18.95	16152.25
114	1657518180	0.85	18.94	16156.6
115	1657518240	0.8	18.95	16156.4
116	1657518300	0.8	18.94	16158.5
117	1657518360	0.8	18.94	16161.2
118	1657518420	0.8	18.93	16166.4
119	1657518540	0.8	18.93	16160.35
120	1657518600	0.8	18.92	16159.0
121	1657518660	0.8	18.94	16158.0
122	1657518720	0.8	18.94	16155.6
123	1657518780	0.8	18.94	16156.8
124	1657518840	0.8	18.94	16152.3
125	1657518900	0.8	18.94	16153.95
126	1657518960	0.8	18.94	16152.25
127	1657519020	0.8	18.95	16151.25
128	1657519140	0.8	18.96	16149.3
129	1657519200	0.75	18.95	16147.6
130	1657519260	0.75	18.96	16148.35
131	1657519320	0.75	18.97	16148.45
132	1657519380	0.75	18.98	16153.8
133	1657519440	0.75	18.97	16154.5
134	1657519500	0.75	18.97	16144.05
135	1657519560	0.75	18.98	16144.7
136	1657519620	0.75	18.98	16148.4
137	1657519680	0.75	18.97	16151.9
138	1657519740	0.75	18.95	16148.75
139	1657519800	0.75	18.94	16154.1
140	1657519860	0.75	18.94	16155.55
141	1657519920	0.75	18.93	16158.85
142	1657519980	0.75	18.95	16148.95
143	1657520040	0.75	18.96	16145.8
144	1657520100	0.75	18.98	16135.9
145	1657520160	0.75	18.98	16136.15
146	1657520220	0.8	18.98	16136.8
147	1657520280	0.8	18.99	16132.45
148	1657520340	0.75	19.0	16129.75
149	1657520400	0.75	18.99	16133.9
150	1657520460	0.75	19.0	16132.15
151	1657520520	0.75	19.0	16128.9
152	1657520580	0.75	19.0	16133.45
153	1657520640	0.75	18.95	16140.15
154	1657520700	0.75	18.98	16136.1
